product_id,product_name,combined_text_normalized,stratum,product_type_guess,shortlist_count,rule_status_at_select,status,classified,needs_human_review,final_category_id,final_source,confidence,run_id,deepest_stage,reached_p1,reached_2a,reached_2b,reached_judge,final_explanation
7026,СЕНИ ЛЕДИ УРОЛОГИЧЕСКИЕ ПРОКЛАДКИ ЭКСТРА №15,СЕНИ ЛЕДИ УРОЛОГИЧЕСКИЕ ПРОКЛАДКИ ЭКСТРА №15 | TZMO S.A. | TZMO S.A.,type_device_mi,female_hygiene,5,needs_llm,classified,True,False,1108,llm,0.95,496,primary_llm,True,False,False,False,"Товар точно соответствует описанию категории «Прокладки урологические женские впитывающие», что подтверждается названием и эвристикой female_hygiene. Категория с ID 1108 имеет наивысший балл среди кандидатов и наиболее полно отражает назначение продукта."
10100,ПАНТОКАЛЬЦИН Р-Р Д/ПРИЕМА ВНУТРЬ 150МГ/МЛ ФЛ. С МЕРН. ШПРИЦЕМ 150МЛ №1,ПАНТОКАЛЬЦИН Р-Р Д/ПРИЕМА ВНУТРЬ 150МГ/МЛ ФЛ. С МЕРН. ШПРИЦЕМ 150МЛ №1 | ВАЛЕНТА ФАРМ АО | ВАЛЕНТА ФАРМ АО,type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,495,fallback_2a,True,True,False,False,
10309,ОСТЕНИЛ ИМПЛАНТАТ ВЯЗКОУПРУГИЙ Д/ВНУТРИСУСТ. ИН. 20МГ/2МЛ ШПРИЦ №1,ОСТЕНИЛ ИМПЛАНТАТ ВЯЗКОУПРУГИЙ Д/ВНУТРИСУСТ. ИН. 20МГ/2МЛ ШПРИЦ №1 | TRB CHEMEDICA AG | TRB CHEMEDICA AG,type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,495,judge,True,True,True,True,
10509,ОМРОН ИНГАЛЯТОР КОМПРЕССОРНЫЙ COMPAIR NE-C25 (NE-C102-RU),"ОМРОН ИНГАЛЯТОР КОМПРЕССОРНЫЙ COMPAIR NE-C25 (NE-C102-RU) | OMRON HEALTHCARE CO., LTD. | OMRON HEALTHCARE CO., LTD.",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,498,judge,True,True,True,True,
10748,ОЛВЕЙЗ ПРОКЛАДКИ УЛЬТРА НОРМАЛ №10,ОЛВЕЙЗ ПРОКЛАДКИ УЛЬТРА НОРМАЛ №10 | ПРОКТЕР ЭНД ГЕМБЛ | ПРОКТЕР ЭНД ГЕМБЛ,type_device_mi,female_hygiene,5,needs_llm,classified,True,False,1120,fallback_2b,0.98,510,fallback_2b,True,True,True,False,"Товар 'ОЛВЕЙЗ ПРОКЛАДКИ УЛЬТРА НОРМАЛ' является гигиенической прокладкой для критических дней, что полностью соответствует описанию всех категорий в предоставленном шортлисте. Категория с id=1120 выбрана как первая подходящая опция из списка."
11247,"НОРДЕПЛАСТ КЛАССИК ПЛАСТЫРЬ МЕДИЦИНСКИЙ ФИКСИРУЮЩИЙ ТКАНЕВЫЙ 2,5СМХ5М","НОРДЕПЛАСТ КЛАССИК ПЛАСТЫРЬ МЕДИЦИНСКИЙ ФИКСИРУЮЩИЙ ТКАНЕВЫЙ 2,5СМХ5М | НОРДЕПЛАСТ ЛСЭЗ ООО | НОРДЕПЛАСТ ЛСЭЗ ООО",type_device_mi,device,5,needs_llm,classified,True,False,1045,llm,0.95,492,primary_llm,True,False,False,False,"Товар является фиксирующим тканевым пластырем, что полностью соответствует описанию категории «Лейкопластырь фиксирующий рулонный». Категория выбрана из shortlist с наивысшим баллом и точным совпадением ключевых характеристик."
11752,НЕОФИКС TXL ПЛАСТЫРЬ МЕДИЦИНСКИЙ НА ТКАНЕВОЙ ОСНОВЕ 5Х500СМ,"НЕОФИКС TXL ПЛАСТЫРЬ МЕДИЦИНСКИЙ НА ТКАНЕВОЙ ОСНОВЕ 5Х500СМ | ЧАНГЖОУ ХУАЛИАНЬ ХЭЛС ДРЕССИНГ КО., ЛТД. | ЧАНГЖОУ ХУАЛИАНЬ ХЭЛС ДРЕССИНГ КО., ЛТД.",type_device_mi,device,5,needs_llm,classified,True,False,1039,fallback_2b,0.95,499,fallback_2b,True,True,True,False,"Товар представляет собой медицинский пластырь на тканевой основе в рулоне, что полностью соответствует описанию категории «Лейкопластырь фиксирующий рулонный». Несмотря на то, что предыдущая модель отвергла выбор из-за несоответствия с бинтами, данный продукт является прямым пред"
13324,"МЕТОРТРИТ Р-Р Д/ИН. 10МГ/МЛ ШПРИЦ 1,25МЛ №1","МЕТОРТРИТ Р-Р Д/ИН. 10МГ/МЛ ШПРИЦ 1,25МЛ №1 | РОМФАРМ КОМПАНИ С.Р.Л. | РОМФАРМ КОМПАНИ С.Р.Л.",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,508,fallback_2a,True,True,False,False,
13325,"МЕТОРТРИТ Р-Р Д/ИН. 10МГ/МЛ ШПРИЦ 0,75МЛ №1","МЕТОРТРИТ Р-Р Д/ИН. 10МГ/МЛ ШПРИЦ 0,75МЛ №1 | Ромфарм Компани | Ромфарм Компани",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,504,fallback_2a,True,True,False,False,
13384,"МЕТОДЖЕКТ Р-Р ДЛЯ П/К ВВЕД. 50МГ/МЛ ШПРИЦ 20МГ/0,4МЛ №1","МЕТОДЖЕКТ Р-Р ДЛЯ П/К ВВЕД. 50МГ/МЛ ШПРИЦ 20МГ/0,4МЛ №1 | ОНКОТЕК ФАРМА ПРОДАКШН ГМБХ/ МЕДАК ГМБХ | ОНКОТЕК ФАРМА ПРОДАКШН ГМБХ/ МЕДАК ГМБХ",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,493,fallback_2a,True,True,False,False,
14427,ЛЮКСПЛАСТ ЛЕЙКОПЛАСТЫРЬ ОТ СУХИХ МОЗОЛЕЙ НА ПОЛИМЕРНОЙ ОСНОВЕ №6,"ЛЮКСПЛАСТ ЛЕЙКОПЛАСТЫРЬ ОТ СУХИХ МОЗОЛЕЙ НА ПОЛИМЕРНОЙ ОСНОВЕ №6 | YOUNG CHEMICAL CO., LTD | YOUNG CHEMICAL CO., LTD",type_device_mi,device,5,needs_llm,classified,True,False,1042,llm,0.85,504,primary_llm,True,False,False,False,"Товар является лейкопластырем на полимерной основе для лечения сухих мозолей, что соответствует категории фиксирующих пластырей. Несмотря на специализированное назначение (от мозолей), в рамках предоставленного shortlist наиболее близким вариантом являются рулонные фиксирующие ле"
16541,КРЕЙТ РЕКЛИНАТОР F-14 ОРТОПЕДИЧЕСКИЙ №3 ЧЕРНЫЙ,КРЕЙТ РЕКЛИНАТОР F-14 ОРТОПЕДИЧЕСКИЙ №3 ЧЕРНЫЙ | КРЕЙТ ООО | КРЕЙТ ООО,type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,502,judge,True,True,True,True,
16761,КОНТУР ПЛЮС ТЕСТ-ПОЛОСКИ №100,КОНТУР ПЛЮС ТЕСТ-ПОЛОСКИ №100 | АСЦЕНЗИЯ ДИАБИТИС КЕА ХОЛДИНГС АГ | АСЦЕНЗИЯ ДИАБИТИС КЕА ХОЛДИНГС АГ,type_device_mi,device,5,needs_llm,classified,True,False,1201,llm,0.95,492,primary_llm,True,False,False,False,"Товар представляет собой тест-полоски для домашнего применения (Контур Плюс), что полностью соответствует описанию категории «Тесты экспресс-диагностики для домашнего применения». Категория выбрана из shortlist как наиболее релевантная с максимальным баллом."
17794,"КАТЕДЖЕЛЬ С ЛИДОКАИНОМ ГЕЛЬ ДЛЯ МЕСТН. ПРИМ. ШПРИЦ 12,5Г №1","КАТЕДЖЕЛЬ С ЛИДОКАИНОМ ГЕЛЬ ДЛЯ МЕСТН. ПРИМ. ШПРИЦ 12,5Г №1 | ФАРМАЦОЙТИШЕ ФАБРИК МОНТАВИТ ГЕЗ.М.Б.Х. | ФАРМАЦОЙТИШЕ ФАБРИК МОНТАВИТ ГЕЗ.М.Б.Х.",type_device_mi,device,5,needs_llm,classified,True,False,68,llm,0.95,498,primary_llm,True,False,False,False,"Товар представляет собой гель с лидокаином для местного применения, что соответствует категории обезболивающих средств наружного действия. Несмотря на эвристический тип 'device', активное вещество и форма выпуска однозначно указывают на лекарственную категорию."
18360,ЙОКОСАН (YOKOSUN) ПОДГУЗНИКИ Р.M (5-10КГ) №62,"ЙОКОСАН (YOKOSUN) ПОДГУЗНИКИ Р.M (5-10КГ) №62 | QUANZHOU ZHONGXING INTERNATIONAL TRADING CO.,LTD | QUANZHOU ZHONGXING INTERNATIONAL TRADING CO.,LTD",type_device_mi,infant_hygiene,5,needs_llm,classified,True,False,1075,llm,0.95,496,primary_llm,True,False,False,False,"Товар представляет собой детские подгузники для веса 5-10 кг, что полностью соответствует описанию категории «Подгузники детские одноразовые». Выбранный кандидат из shortlist имеет максимальный балл и точное совпадение по ключевым признакам."
24320,БЕЛЛА БЭБИ ХЭППИ ПОДГУЗНИКИ НЬЮБОРН Р.1 (2-5КГ) №25,БЕЛЛА БЭБИ ХЭППИ ПОДГУЗНИКИ НЬЮБОРН Р.1 (2-5КГ) №25 | TZMO S.A. | TZMO S.A.,type_device_mi,infant_hygiene,5,needs_llm,classified,True,False,1075,llm,0.95,501,primary_llm,True,False,False,False,"Товар представляет собой одноразовые подгузники для новорожденных, что полностью соответствует описанию категории «Подгузники детские одноразовые». Все кандидаты в шорт-листе идентичны по названию и имеют максимальный балл, поэтому выбран первый из них."
26769,АККУ-ЧЕК АКТИВ ТЕСТ-ПОЛОСКИ №100,АККУ-ЧЕК АКТИВ ТЕСТ-ПОЛОСКИ №100 | ROCHE DIAGNOSTICS | ROCHE DIAGNOSTICS,type_device_mi,device,5,needs_llm,classified,True,False,1201,llm,0.95,504,primary_llm,True,False,False,False,"Товар представляет собой тест-полоски для глюкометра, что точно соответствует категории «Тесты экспресс-диагностики для домашнего применения». Категория выбрана из shortlist с наивысшим баллом и полным совпадением ключевых признаков (тест, полоски, устройство)."
27601,MED 2000 ИНГАЛЯТОР КОМПРЕССОРНЫЙ ДЕТСКИЙ МИШКА БЕЗ СУМКИ,MED 2000 ИНГАЛЯТОР КОМПРЕССОРНЫЙ ДЕТСКИЙ МИШКА БЕЗ СУМКИ | MED 2000 S.P.A | MED 2000 S.P.A,type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,507,fallback_2a,True,True,False,False,
5339,ТАБЛЕТНИЦА ПИЛЮЛЯ НА 7 ДНЕЙ ПЕНАЛ АРТ.109060191,ТАБЛЕТНИЦА ПИЛЮЛЯ НА 7 ДНЕЙ ПЕНАЛ АРТ.109060191 | АЛЬПИНА-ПЛАСТ ООО | АЛЬПИНА-ПЛАСТ ООО,type_drug,drug,0,no_match,needs_human_review,False,True,,system,,492,fallback_2a,True,True,False,False,
158,БИ ВЕЛЛ ТОНОМЕТР автоматический PRO-39 на запястье B.Well,БИ ВЕЛЛ ТОНОМЕТР автоматический PRO-39 на запястье B.Well | B.Well | B.Well,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,498,fallback_2a,True,True,False,False,
377,ЭФОКС ЛОНГ КАПС. ПРОЛОНГ. ДЕЙСТВ. 50МГ №30,ЭФОКС ЛОНГ КАПС. ПРОЛОНГ. ДЕЙСТВ. 50МГ №30 | ЭЙСИКА ФАРМАСЬЮТИКАЛЗ С.Р.Л. | ЭЙСИКА ФАРМАСЬЮТИКАЛЗ С.Р.Л.,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,497,fallback_2a,True,True,False,False,
1566,ЧИККО ПУСТЫШКА PHYSIO SOFT СИЛИКОНОВАЯ РОЗОВАЯ 0-6МЕС №1 310410151,ЧИККО ПУСТЫШКА PHYSIO SOFT СИЛИКОНОВАЯ РОЗОВАЯ 0-6МЕС №1 310410151 | Chicco | Chicco,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,491,fallback_2a,True,True,False,False,
1567,ЧИККО ПУСТЫШКА PHYSIO SOFT СИЛИКОНОВАЯ ПРОЗРАЧНАЯ 0-6МЕС №1 310410148,ЧИККО ПУСТЫШКА PHYSIO SOFT СИЛИКОНОВАЯ ПРОЗРАЧНАЯ 0-6МЕС №1 310410148 | Chicco | Chicco,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,496,fallback_2a,True,True,False,False,
1573,ЧИККО ПУСТЫШКА PHYSIO COMFORT СИЛИКОНОВАЯ СЛОНИКИ 6-12МЕС №1 310410124,ЧИККО ПУСТЫШКА PHYSIO COMFORT СИЛИКОНОВАЯ СЛОНИКИ 6-12МЕС №1 310410124 | Chicco | Chicco,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,502,fallback_2a,True,True,False,False,
1575,ЧИККО ПРОРЕЗЫВАТЕЛЬ FRESH RELAX ОХЛАЖДАЮЩИЙ КОЛЬЦО РОЗОВОЕ 4МЕС+ 310411039,ЧИККО ПРОРЕЗЫВАТЕЛЬ FRESH RELAX ОХЛАЖДАЮЩИЙ КОЛЬЦО РОЗОВОЕ 4МЕС+ 310411039 | Артсана СПА | Артсана СПА,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,491,fallback_2a,True,True,False,False,
1584,ЧИККО БУТЫЛОЧКА WELL-BEING BOY С СИЛИКОНОВАЯ СОСКОЙ 0МЕС+150МЛ 34072858,ЧИККО БУТЫЛОЧКА WELL-BEING BOY С СИЛИКОНОВАЯ СОСКОЙ 0МЕС+150МЛ 34072858 | Artsana Spa | Artsana Spa,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,506,fallback_2a,True,True,False,False,
1703,ЦИТРАМОН П ТАБЛ. №10 УРАЛБИОФАРМ,ЦИТРАМОН П ТАБЛ. №10 УРАЛБИОФАРМ | УРАЛБИОФАРМ ОАО | УРАЛБИОФАРМ ОАО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,499,fallback_2a,True,True,False,False,
2200,ХОНДА ГЕЛЬ 50Г,ХОНДА ГЕЛЬ 50Г | ЭВАЛАР ЗАО | ЭВАЛАР ЗАО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,498,fallback_2a,True,True,False,False,
8237,РЕНИТЕК ТАБЛ. 20МГ №14,РЕНИТЕК ТАБЛ. 20МГ №14 | АКРИХИН ХФК АО | АКРИХИН ХФК АО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,493,fallback_2a,True,True,False,False,
8896,ПРОБИФОР КАПС. 500МЛН.КОЕ №30 ПРОБИОФАРМ,ПРОБИФОР КАПС. 500МЛН.КОЕ №30 ПРОБИОФАРМ | ПРОБИОФАРМ ООО | ПРОБИОФАРМ ООО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,492,fallback_2a,True,True,False,False,
11191,НОРМОМЕД ТАБЛ. 500МГ №30 ОБНИНСКАЯ ХФК,НОРМОМЕД ТАБЛ. 500МГ №30 ОБНИНСКАЯ ХФК | Валента фарм АО/Обнинская ХФК | Валента фарм АО/Обнинская ХФК,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,503,fallback_2a,True,True,False,False,
11710,"НЕФРОБЕСТ КАПС. 0,36Г №60","НЕФРОБЕСТ КАПС. 0,36Г №60 | ФАРМАКОР ПРОДАКШН ООО | ФАРМАКОР ПРОДАКШН ООО",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,502,fallback_2a,True,True,False,False,
12395,МЯТЫ ЛИСТ ФИТОЧАЙ 50Г ГРИН САЙД,МЯТЫ ЛИСТ ФИТОЧАЙ 50Г ГРИН САЙД | ГРИН САЙД ООО | ГРИН САЙД ООО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,499,fallback_2a,True,True,False,False,
13689,МЕЗИМ НЕО 25000 КАПС. КИШ/РАСТ. 25000ЕД №20,МЕЗИМ НЕО 25000 КАПС. КИШ/РАСТ. 25000ЕД №20 | АДЭР ФАРМАСЬЮТИКЛЗ С.Р.Л. | АДЭР ФАРМАСЬЮТИКЛЗ С.Р.Л.,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,504,fallback_2a,True,True,False,False,
15505,"ЛЕОВИТ ФИТОЧАЙ ЛАКТОГОН Ф/П. 1,5Г №25","ЛЕОВИТ ФИТОЧАЙ ЛАКТОГОН Ф/П. 1,5Г №25 | ЛЕОВИТ НУТРИО | ЛЕОВИТ НУТРИО",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,508,fallback_2a,True,True,False,False,
16614,КОЭНЗИМ Q10 100МГ КАПС. №30 ЭВАЛАР,КОЭНЗИМ Q10 100МГ КАПС. №30 ЭВАЛАР | ЭВАЛАР ЗАО | ЭВАЛАР ЗАО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,496,fallback_2a,True,True,False,False,
16745,"КО-ПЕРИНЕВА ТАБЛ. 1,25МГ+4МГ №90","КО-ПЕРИНЕВА ТАБЛ. 1,25МГ+4МГ №90 | КРКА-РУС ООО | КРКА-РУС ООО",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,504,fallback_2a,True,True,False,False,
16746,"КО-ПЕРИНЕВА ТАБЛ. 1,25МГ+4МГ №30","КО-ПЕРИНЕВА ТАБЛ. 1,25МГ+4МГ №30 | КРКА-РУС ООО | КРКА-РУС ООО",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,506,fallback_2a,True,True,False,False,
16770,КОНТУР TS ГЛЮКОМЕТР,КОНТУР TS ГЛЮКОМЕТР | АСЦЕНЗИЯ ДИАБИТИС КЕА ХОЛДИНГС АГ | АСЦЕНЗИЯ ДИАБИТИС КЕА ХОЛДИНГС АГ,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,504,fallback_2a,True,True,False,False,
19518,"ДУОДАРТ КАПС. С МОДИФ. ВЫСВОБ. 0,5МГ+0,4МГ №90","ДУОДАРТ КАПС. С МОДИФ. ВЫСВОБ. 0,5МГ+0,4МГ №90 | КАТАЛЕНТ ГЕРМАНИЯ ШОРНДОРФ | КАТАЛЕНТ ГЕРМАНИЯ ШОРНДОРФ",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,492,fallback_2a,True,True,False,False,
20136,"ДИОСКОРЕИ КАВКАЗСКОЙ КОРНЕВИЩА С КОРНЯМИ Ф/П 1,5Г №20 ЛЕКРА-СЭТ","ДИОСКОРЕИ КАВКАЗСКОЙ КОРНЕВИЩА С КОРНЯМИ Ф/П 1,5Г №20 ЛЕКРА-СЭТ | ЛЕКРА-СЭТ ООО | ЛЕКРА-СЭТ ООО",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,494,fallback_2a,True,True,False,False,
20333,"ДИЕЦИКЛЕН ТАБЛ. П/ПЛЕН/ОБ. 2МГ+0,03МГ №63","ДИЕЦИКЛЕН ТАБЛ. П/ПЛЕН/ОБ. 2МГ+0,03МГ №63 | ЛАБОРАТОРИОС ЛЕОН ФАРМА С.А. | ЛАБОРАТОРИОС ЛЕОН ФАРМА С.А.",weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,505,fallback_2a,True,True,False,False,
20542,ДЕ-НОЛ ТАБЛ. П/ПЛЕН/ОБ. 120МГ №32,ДЕ-НОЛ ТАБЛ. П/ПЛЕН/ОБ. 120МГ №32 | Р-ФАРМ АО/ЗИО-ЗДОРОВЬЕ ЗАО | Р-ФАРМ АО/ЗИО-ЗДОРОВЬЕ ЗАО,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,500,fallback_2a,True,True,False,False,
21582,ГАСТАЛ ТАБЛ. Д/РАССАС. МЯТНЫЕ №12,ГАСТАЛ ТАБЛ. Д/РАССАС. МЯТНЫЕ №12 | ПЛИВА ХРВАТСКА Д.О.О. | ПЛИВА ХРВАТСКА Д.О.О.,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,497,fallback_2a,True,True,False,False,
22449,ВИЗИОНЕЙС КАПС. №30,ВИЗИОНЕЙС КАПС. №30 | Vitabiotics | Vitabiotics,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,491,fallback_2a,True,True,False,False,
23272,БРИЛИНТА ТАБЛ. П/ПЛЕН/ОБ. 60МГ №56,БРИЛИНТА ТАБЛ. П/ПЛЕН/ОБ. 60МГ №56 | АСТРАЗЕНЕКА АБ | АСТРАЗЕНЕКА АБ,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,497,fallback_2a,True,True,False,False,
23771,БИОДЕРМА СЕНСИБИО DS+ ГЕЛЬ ОЧИЩАЮЩИЙ 200МЛ 028683,БИОДЕРМА СЕНСИБИО DS+ ГЕЛЬ ОЧИЩАЮЩИЙ 200МЛ 028683 | NAOS (БИОДЕРМА ЛАБОРАТОРИЯ) | NAOS (БИОДЕРМА ЛАБОРАТОРИЯ),weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,491,fallback_2a,True,True,False,False,
25458,АРОМАКУЛОН,АРОМАКУЛОН | АРОМАКУЛОН,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,500,fallback_2a,True,True,False,False,
28298,ARUM КОЭНЗИМ Q10 ТАБЛ. 250МГ №30,ARUM КОЭНЗИМ Q10 ТАБЛ. 250МГ №30 | ARUM INC. | ARUM INC.,weak_shortlist,other,0,no_match,needs_human_review,False,True,,system,,495,fallback_2a,True,True,False,False,
