normalized_text,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,mnn_stolichki,rx_stolichki,win_mnn,win_rx_otc,product_id,run_id,product_kind,attr_brand,attr_dosage_form,attr_dosage,attr_administration_route,semantic_explanation,qwen_search_status,qwen_search_mnn,tool_mnn,tool_status,search_used,search_queries,search_call_count,tool_rounds,latency_ms,prompt_tokens,completion_tokens,total_tokens,tool_error,tool_model,tool_provider,tool_prompt_version,catalog_mnn_for_comparison,tool_vs_catalog_status,tool_vs_catalog_comment,tool_vs_polza_status,tool_vs_polza_comment
"ГОНАЛ-Ф Р-Р ДЛЯ П/К ВВЕД. 66МКГ/1,5МЛ (900МЕ) ШПРИЦ-РУЧКА 1,5МЛ №1 +ИГЛЫ №20 | МЕРК СЕРОНО С.П.А. | МЕРК СЕРОНО С.П.А.",,rx,,,Фоллитропин альфа,rx,,,Фоллитропин альфа,rx,,,Фоллитропин альфа,rx,20899,369,drug,Гонал-Ф,раствор,"66 мкг/1,5 мл (900 МЕ)",подкожно,"Препарат Гонал-Ф — рецептурный гормональный лекарственный препарат, выпускаемый в виде раствора для подкожного введения в шприц-ручке. МНН в тексте не указано, поэтому оставлено пустым; возрастных детских указаний нет, препарат типичен для взрослых.",api_error,,фоллитропин альфа,found,1,"[""ГОНАЛ-Ф МНН действующее вещество фоллитропин альфа""]",1,1,3642,772,80,852,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Фоллитропин альфа,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
ГЛИЦЕРОМ СУПП. РЕКТ. ГОМЕОП. №6 | ДОКТОР Н ООО | ДОКТОР Н ООО,,otc,,otc,,,,,,otc,,,,otc,21047,369,drug,Глицером,,,ректально,"Текст определяет ректальные гомеопатические суппозитории «Глицером» №6 производителя «Доктор Н». Явный МНН, дозировка и состав не указаны, поэтому соответствующие атрибуты оставлены пустыми.",api_error,,,not_found,1,"[""ГЛИЦЕРОМ суппозитории ректальные гомеопатические МНН""]",1,1,3604,686,77,763,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
ГЛИЦЕРИН Р-Р Д/НАРУЖ. ПРИМ. ФЛ. 25Г ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ,Глицерин,otc,Глицерол,otc,,,,,Глицерол,otc,,,Глицерол,otc,21065,369,drug,,раствор,,наружно,"Явное действующее вещество — глицерин, форма — раствор для наружного применения. Препарат безрецептурный, детских сигналов нет, возрастной сегмент — взрослые. Концентрация не указана, указан только объём флакона 25 г.",api_error,,Глицерол,found,1,"[""Глицерин раствор для наружного применения МНН Ивановская фармфабрика""]",1,1,3093,710,77,787,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Глицерол,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ГИПОСАРТ ТАБЛ. 32МГ №28 | ПОЛЬФАРМА АО | ПОЛЬФАРМА АО,,rx,Кандесартан,rx,Кандесартан,rx,,,Индапамид,rx,,,Кандесартан,rx,21183,370,drug,Гипосарт,таблетки,32 мг,перорально,"Препарат относится к рецептурным гипотензивным средствам, форма и дозировка указаны явно. Действующее вещество в тексте не названо, поэтому МНН не заполнен.",api_error,,,not_found,1,"[""ГИПОСАРТ 32 мг МНН действующее вещество""]",1,1,2852,674,73,747,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Кандесартан,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ГИПОСАРТ А ТАБЛ. 5МГ+16МГ №30 | АКРИХИН ХФК АО | АКРИХИН ХФК АО,,rx,Амлодипин + Кандесартан,rx,Амлодипин+Кандесартан,rx,,,Амлодипин,rx,,,"Амлодипин, Кандесартан",rx,21189,370,drug,Гипосарт А,таблетки,5 мг + 16 мг,перорально,"В тексте указаны торговое название, лекарственная форма «таблетки», дозировка «5 мг + 16 мг» и упаковка №30. Препарат можно отнести к комбинированным гипотензивным средствам, однако действующие вещества явно не названы, поэтому МНН не заполнен.",api_error,,,not_found,1,"[""ГИПОСАРТ А таблетки 5мг+16мг МНН действующее вещество""]",1,1,3256,712,83,795,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,"Амлодипин, Кандесартан",catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"ГЕРБИОН ПЛЮЩ ТАБЛ. Д/РАССАС. 35МГ №16 | КРКА, Д.Д., НОВО МЕСТО АО | КРКА, Д.Д., НОВО МЕСТО АО",,безрецептурный,Плюща листьев экстракт,otc,,,,,Плюща обыкновенного листья,otc,,,,otc,21325,370,drug,Гербион Плющ,таблетки,35 мг,перорально,"Препарат Гербион Плющ — растительное отхаркивающее средство в таблетках для рассасывания по 35 мг, в упаковке 16 таблеток. МНН в тексте надёжно не указан, поэтому оставлен пустым.",api_error,,,not_found,1,"[""Гербион плющ таблетки для рассасывания 35 мг МНН действующее вещество""]",1,1,3402,738,81,819,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
ГЕПАТОСАН КАПС. 200МГ №10 | МЕДМИНИПРОМ ЗАО | МЕДМИНИПРОМ ЗАО,,без рецепта,,,,otc,,,,otc,,,,otc,21349,370,drug,Гепатосан,капсулы,200 мг,перорально,"Гепатосан — гепатопротекторный препарат в капсулах по 200 мг, упаковка №10. Активное вещество/МНН в тексте не указано, поэтому МНН не заполняю; детских указаний нет, возраст — взрослые.",api_error,,,not_found,1,"[""Гепатосан капсулы 200 мг МНН действующее вещество""]",1,1,3034,682,74,756,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
ДИНАМИКО ЛОНГ ТАБЛ. П/ПЛЕН/ОБ. 5МГ №14 | ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД. | ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД.,,rx,Тадалафил,rx,Тадалафил,rx,,,Тадалафил,rx,,,Тадалафил,rx,20162,368,drug,Динамико Лонг,таблетки,5 мг,перорально,"Препарат урологической группы, форма и дозировка читаются из названия: таблетки 5 мг, упаковка №14. Действующее вещество в тексте не указано, поэтому МНН не заполняю; остальные атрибуты определены по форме выпуска и профилю продукта.",found,тадалафил,,not_found,1,"[""ДИНАМИКО ЛОНГ таблетки 5 мг МНН действующее вещество""]",1,1,3121,786,77,863,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Тадалафил,catalog_only,MNN только у каталогов,polza_only,MNN только у Polza baseline
ГАЛВУС МЕТ ТАБЛ. П/ПЛЕН/ОБ. 50МГ+1000МГ №30 | НОВАРТИС НЕВА ООО | НОВАРТИС НЕВА ООО,,рецептурный,Вилдаглиптин + Метформин,rx,Вилдаглиптин* + Метформин,rx,,,Метформин,rx,,,"Метформин, Вилдаглиптин",rx,21649,371,drug,Галвус Мет,таблетки,50 мг + 1000 мг,перорально,"По тексту определены форма выпуска, дозировка, упаковка и путь введения. Препарат относится к рецептурным сахароснижающим средствам, возрастной сегмент — взрослые. МНН не указан в тексте, поэтому оставлен пустым.",api_error,,Вилдаглиптин + Метформин,found,1,"[""Галвус Мет МНН действующее вещество 50мг 1000мг""]",1,1,3443,723,83,806,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,"Метформин, Вилдаглиптин",normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
ВОДА ДЛЯ ИНЪЕКЦИЙ Р-ТЕЛЬ Д/ЛЕК. ФОРМ Д/ИН. АМП. 5МЛ №10 ДАЛЬХИМФАРМ | ДАЛЬХИМФАРМ ОАО | ДАЛЬХИМФАРМ ОАО,Вода для инъекций,otc,,,,,,,,,,,,,21776,371,drug,,раствор,5 мл,инъекционное,"Препарат представляет собой воду для инъекций (растворитель) в ампулах по 5 мл №10 производства Дальхимфарм. МНН — вода для инъекций, путь введения парентеральный, возрастных ограничений нет.",api_error,,Вода для инъекций,found,1,"[""Вода для инъекций МНН международное непатентованное наименование""]",1,1,3532,757,77,834,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,tool_only,MNN только у модели,polza_not_found_baseline,baseline Polza не found — пропуск
ВИУМКСИДИН Р-Р ДЛЯ В/ПОЛОСТН. ВВЕД. И НАРУЖ. ПРИМ. 10МГ/МЛ АМП. 10МЛ №10 | Армавирская биофабрика ФКП | Армавирская биофабрика ФКП,,рецептурный,Гидроксиметилхиноксалиндиоксид,rx,Гидроксиметилхиноксалиндиоксид,rx,,,Гидроксиметилхиноксалиндиоксид,rx,,,Гидроксиметилхиноксалиндиоксид,rx,21938,371,drug,ВИУМКСИДИН,раствор,10 мг/мл,наружно,"Препарат представляет собой раствор для внутриполостного введения и наружного применения в ампулах по 10 мл №10, концентрация 10 мг/мл. Действующее вещество в тексте не читается как МНН, поэтому mnn не указан. По характеру применения отнесён к антисептикам; детских указаний нет, типичный лекарственный препарат для взрослых.",api_error,,,not_found,1,"[""ВИУМКСИДИН раствор для внутриполостного введения и наружного применения 10 мг/мл МНН""]",1,1,3903,787,85,872,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Гидроксиметилхиноксалиндиоксид,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВОДА ДЛЯ ИНЪЕКЦИЙ Р-ТЕЛЬ Д/ЛЕК. ФОРМ Д/ИН. АМП. 2МЛ №10 ГРОТЕКС | ГРОТЕКС ООО | ГРОТЕКС ООО,Вода для инъекций,otc,,,,,,,,,,,,,21784,371,drug,,раствор,2 мл,инъекционное,"В тексте явно указана вода для инъекций как растворитель для лекарственных форм для инъекций в ампулах по 2 мл №10, торгового названия нет. Это вспомогательный раствор без терапевтической специфики, отпускается без рецепта. Возрастная группа не указана, поэтому для типичного лекарственного средства принята как взрослая.",api_error,,Вода для инъекций,found,1,"[""Вода для инъекций МНН международное непатентованное наименование"", ""\""Вода для инъекций\"" МНН ГРЛС""]",2,1,4591,817,121,938,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,tool_only,MNN только у модели,polza_not_found_baseline,baseline Polza не found — пропуск
ВИЛЬПРАФЕН СОЛЮТАБ ТАБЛ. ДИСПЕРГ. 1000МГ №10 | ФАМАР ЛИОН | ФАМАР ЛИОН,,rx,Джозамицин,rx,,,,,Джозамицин,rx,,,Джозамицин,rx,22393,372,drug,Вильпрафен Солютаб,таблетки,1000 мг,перорально,"Препарат Вильпрафен Солютаб — диспергируемые таблетки 1000 мг, в упаковке 10 штук. МНН в тексте не указан, поэтому он не заполнен. Применяется внутрь, отпускается по рецепту.",api_error,,,not_found,1,"[""Вильпрафен Солютаб МНН действующее вещество""]",1,1,3196,692,71,763,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Джозамицин,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВЕНЛАФАКСИН-АЛСИ ТАБЛ. 75МГ №50 | АЛСИ ФАРМА АО | АЛСИ ФАРМА АО,Венлафаксин,rx,Венлафаксин,rx,Венлафаксин,rx,,,Венлафаксин,rx,,,Венлафаксин,rx,22647,372,drug,Венлафаксин-Алси,таблетки,75 мг,перорально,"Препарат содержит венлафаксин, указанный в названии, в форме таблеток по 75 мг, упаковка №50. Это рецептурный антидепрессант, применяемый внутрь. Возрастная группа — взрослые, детских указаний нет.",api_error,,Венлафаксин,found,1,"[""Венлафаксин-Алси таблетки 75 мг МНН""]",1,1,3097,696,77,773,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Венлафаксин,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ВЕЛФЕРРУМ Р-Р ДЛЯ В/В ВВЕД. 20МГ/МЛ АМП. 5МЛ №5 | ВЕЛФАРМ ООО | ВЕЛФАРМ ООО,,rx,Железа (III) гидроксид сахарозный комплекс,rx,Железа,rx,,,Железо-сахарозный комплекс,rx,,,Железа комплекс,rx,22677,372,drug,Велферрум,раствор,20 мг/мл,внутривенно,"Препарат Велферрум представляет собой раствор для внутривенного введения 20 мг/мл в ампулах по 5 мл. Действующее вещество в тексте явно не указано, поэтому МНН не заполнено. Судя по названию и группе, это препарат железа, применяется у взрослых.",api_error,,,not_found,1,"[""ВЕЛФЕРРУМ раствор для внутривенного введения 20 мг/мл МНН""]",1,1,3290,728,78,806,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Железа комплекс,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВЕЛДЕКСАЛ ТАБЛ. П/ПЛЕН/ОБ. 25МГ №10 | ВЕЛФАРМ ООО | ВЕЛФАРМ ООО,,,Декскетопрофен,otc,Декскетопрофен,otc,,,Декскетопрофен,rx,,,Декскетопрофен,otc,22701,373,drug,Велдексал,таблетки,25 мг,перорально,"Торговое наименование — Велдексал, форма и дозировка читаются явно. Действующее вещество и рецептурный статус в тексте отсутствуют, поэтому mnn и rx_otc не заполнены. На основе семейства 'Боль и Температура' выбрана терапевтическая группа анальгетик-антипиретик.",api_error,,,not_found,1,"[""ВЕЛДЕКСАЛ таблетки 25 мг МНН действующее вещество""]",1,1,2969,708,78,786,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Декскетопрофен,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"ВЕЛГИЯ Р-Р П/К ВВЕД. 2,4МГ/ДОЗА ШПРИЦ-РУЧКА 3МЛ №1+ИГЛА №5 | МЕДСИНТЕЗ ЗАВОД/БИОХИМИК АО | МЕДСИНТЕЗ ЗАВОД/БИОХИМИК АО",,rx,Семаглутид,rx,Семаглутид,rx,,,Семаглутид,rx,,,Семаглутид,rx,22703,373,drug,Велгия,раствор,"2,4 мг/доза",подкожно,"Из текста определены лекарственная форма, дозировка, способ введения и упаковка. Действующее вещество в тексте не указано, поэтому МНН и нозология не заполнены. Препарат в шприц-ручке для подкожного введения относится к рецептурным.",api_error,,,not_found,1,"[""ВЕЛГИЯ раствор подкожного введения 2.4 мг/доза шприц-ручка МНН"", ""Велгия препарат МНН действующее вещество""]",2,1,4153,893,130,1023,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Семаглутид,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВАНКОМИЦИН ПОР. Д/Р-РА Д/ИНФ. И ПРИЕМА ВНУТРЬ 1Г ФЛ. №1 ИНТЕРФАРМА | ИНТЕРФАРМА ООО | ИНТЕРФАРМА ООО,Ванкомицин,rx,,,,,,,,,,,,,22817,373,drug,,порошок,1 г,внутривенно,"В тексте указано МНН ванкомицин, лекарственная форма порошка для приготовления раствора для инфузий и приема внутрь, дозировка 1 г во флаконе. Это рецептурный антибиотик, возрастных указаний нет, поэтому выбран сегмент «взрослые».",api_error,,Ванкомицин,found,1,"[""Ванкомицин МНН пор. д/р-ра д/инф. и приема внутрь 1г Интерфарма""]",1,1,3691,774,89,863,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,tool_only,MNN только у модели,polza_not_found_baseline,baseline Polza не found — пропуск
"ВАЛОКОРДИН ТАБЛ. 7,544МГ+7,544МГ №20 | УСОЛЬЕ-СИБИРСКИЙ ХИМИКО-ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО | УСОЛЬЕ-СИБИРСКИЙ ХИМИКО-ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО",,otc,,,Фенобарбитал+Этилбромизовалерианат,otc,,,Фенобарбитал,otc,,,"Фенобарбитал, Этилбромизовалерианат",otc,22881,373,drug,Валокордин,таблетки,"7,544 мг + 7,544 мг",перорально,"Валокордин — комбинированный седативный препарат в таблетках для приёма внутрь. В тексте указаны дозировка 7,544 мг+7,544 мг и упаковка №20, но названия действующих веществ отсутствуют, поэтому МНН не заполнен.",api_error,,Фенобарбитал + Этилбромизовалерианат,found,1,"[""Валокордин таблетки 7,544 мг МНН действующее вещество"", ""Валокордин таблетки состав фенобарбитал этилбромизовалерианат""]",2,1,4698,927,149,1076,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,"Фенобарбитал, Этилбромизовалерианат",normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛИДОЛ ТАБЛ. П/ЯЗЫЧН. 60МГ №10 ЮЖФАРМ | ЮЖФАРМ ООО | ЮЖФАРМ ООО,,otc,Левоментола раствор в ментил изовалерате,otc,Левоментола раствор в ментил изовалерате,otc,,,Левоментола раствор в ментилизовалерате,otc,,,Левоментола раствор в ментил изовалерате,otc,22891,373,drug,Валидол,таблетки,60 мг,сублингвально,"Из текста извлечены форма выпуска, дозировка и количество в упаковке. Действующее вещество не указано, поэтому МНН не заполнен; препарат безрецептурный.",api_error,,Левоментола раствор в ментил изовалерате,found,1,"[""Валидол МНН действующее вещество таблетки подъязычные 60 мг""]",1,1,4046,706,90,796,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Левоментола раствор в ментил изовалерате,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛИДОЛ ТАБЛ. П/ЯЗЫЧН. 60МГ №16 ОБНОВЛЕНИЕ | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,,otc,Левоментола раствор в ментил изовалерате,otc,Левоментола раствор в ментил изовалерате,otc,,,Левоментола раствор в ментилизовалерате,otc,,,Левоментола раствор в ментил изовалерате,otc,22890,373,drug,ВАЛИДОЛ,таблетки,60 мг,сублингвально,"Препарат Валидол выпускается в виде таблеток для подъязычного применения с дозировкой 60 мг. Относится к седативным средствам, отпускается без рецепта. МНН и состав не указаны в тексте.",api_error,,Левоментола раствор в ментил изовалерате,found,1,"[""Валидол МНН действующее вещество"", ""Валидол таблетки подъязычные 60 мг МНН международное непатентованное наименование""]",2,1,4769,811,137,948,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Левоментола раствор в ментил изовалерате,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛАЦИКЛОВИР ТАБЛ. П/ПЛЕН/ОБ. 500МГ №10 РОЗЛЕКС ФАРМ | РОЗЛЕКС ФАРМ | РОЗЛЕКС ФАРМ,Валацикловир,rx,Валацикловир,rx,,,,,,,,,Валацикловир,,22979,373,drug,,таблетки,500 мг,перорально,"Препарат Валацикловир в таблетках по 500 мг, покрытых пленочной оболочкой, производитель Розлекс Фарм. Это рецептурное противовирусное средство для приема внутрь, применяемое при герпетических инфекциях. Упаковка содержит 10 таблеток.",api_error,,Валацикловир,found,1,"[""Валацикловир МНН действующее вещество""]",1,1,3219,712,71,783,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Валацикловир,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛЕМИДИН ПЛЮС СИРОП БЕЗ САХАРА ФЛ. 100МЛ | ФАРМАМЕД ООО | ФАРМАМЕД ООО,,otc,,,,otc,,,,otc,,,,otc,22968,373,drug,Валемидин Плюс,сироп,,перорально,"В тексте указано только торговое наименование, состав не раскрыт, поэтому МНН не определяется. Препарат относится к нервной системе и выпускается в форме сиропа для приема внутрь. Судя по названию и форме выпуска, это безрецептурное седативное средство.",api_error,,,not_found,1,"[""ВалеМидин Плюс сироп без сахара МНН действующее вещество""]",1,1,3337,708,75,783,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
БУТАДИОН-АЛИУМ ТАБЛ. 150МГ №20 | АЛИУМ АО | АЛИУМ АО,,rx,Фенилбутазон,rx,,,,,Фенилбутазон,rx,,,Фенилбутазон,rx,23099,374,drug,Бутадион-Алиум,таблетки,150 мг,перорально,"Торговое наименование «Бутадион-Алиум» содержит дозировку 150 мг и форму «таблетки», упаковка №20. Действующее вещество (МНН) в тексте отдельно не указано, поэтому mnn не заполнено. Препарат относится к НПВС для приёма внутрь, отпускается по рецепту.",api_error,,фенилбутазон,found,1,"[""Бутадион МНН действующее вещество""]",1,1,3631,658,70,728,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Фенилбутазон,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
"БИФИДУМБАКТЕРИН ФОРТЕ ПОР. Д/ПРИЕМА ВНУТРЬ 50МЛН.КОЕ/ПАКЕТ ПАК. 0,85Г №30 ПРОБИОФАРМ | ПРОБИОФАРМ ООО | ПРОБИОФАРМ ООО",Бифидобактерии бифидум,otc,,,Бифидобактерии бифидум,otc,,,Бифидобактерии бифидум,otc,,,Бифидобактерии бифидум,otc,23521,375,drug,Бифидумбактерин Форте,порошок,50 млн КОЕ/пакет,перорально,"Пробиотик с бифидобактериями (бифидобактерии бифидум) в форме порошка для приема внутрь. Дозировка 50 млн КОЕ/пакет, в упаковке 30 пакетов по 0,85 г. Отпускается без рецепта.",api_error,,Bifidobacterium bifidum,found,1,"[""Бифидумбактерин форте МНН действующее вещество""]",1,1,3407,776,74,850,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Бифидобактерии бифидум,conflict,"оба заполнены, но различаются",polza_not_found_baseline,baseline Polza не found — пропуск
БЕТАДИН СУПП. ВАГ. 200МГ №7 | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО,,otc,Повидон-йод,otc,Повидон-йод,otc,,,Повидон-йод,otc,,,Повидон-йод,otc,24070,375,drug,Бетадин,,200 мг,ректально,"В тексте указан препарат Бетадин в форме вагинальных суппозиториев по 200 мг, упаковка №7. Действующее вещество явно не написано, поэтому mnn не заполнен. Препарат относится к местным антисептикам и предназначен для взрослых.",api_error,,povidone-iodine,found,1,"[""Бетадин суппозитории вагинальные 200 мг МНН действующее вещество""]",1,1,4006,754,80,834,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Повидон-йод,conflict,"оба заполнены, но различаются",polza_not_found_baseline,baseline Polza не found — пропуск
БИСОМОР ТАБЛ. П/ПЛЕН/ОБ. 5МГ №30 | ЭДЖ ФАРМА ПРАЙВЕТ ЛИМИТЕД | ЭДЖ ФАРМА ПРАЙВЕТ ЛИМИТЕД,,rx,Бисопролол,rx,Бисопролол,rx,Бисопролол,rx,Бисопролол,rx,,,Бисопролол,rx,23645,375,drug,Бисомор,таблетки,5 мг,перорально,"Препарат Бисомор выпускается в таблетках, покрытых плёночной оболочкой, по 5 мг, в упаковке №30. МНН в тексте не указан, поэтому оставлен null; по кардиологической группе средство определено как рецептурное для взрослых.",api_error,,,not_found,1,"[""БИСОМОР таблетки 5 мг МНН действующее вещество"", ""БИСОМОР препарат инструкция состав""]",2,1,4844,809,115,924,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Бисопролол,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"БЕРГОЛАК ТАБЛ. 0,5МГ №2 | ВЕРОФАРМ ООО | ВЕРОФАРМ ООО",,рецептурный,Каберголин,rx,Каберголин,rx,,,Каберголин,rx,,,Каберголин,rx,24163,375,drug,Берголак,таблетки,"0,5 мг",перорально,"Наименование Берголак, лекарственная форма таблетки 0,5 мг и упаковка №2 читаются из текста. МНН в тексте отсутствует, поэтому не указан. Препарат относится к рецептурным, но показания из текста не определяются.",api_error,,,not_found,1,"[""БЕРГОЛАК таблетки 0.5 мг МНН действующее вещество""]",1,1,4724,682,76,758,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Каберголин,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"БЕКЛАЗОН ЭКО АЭРОЗ. Д/ИНГ. ДОЗИР. 100МКГ/ДОЗА БАЛЛОН 200ДОЗ | НОРТОН (ВОТЕРФОРД) ЛТД, ВЫСТУПАЮЩИЙ ПОД ТОРГОВЫМ НАИМЕНОВАНИЕМ АЙВЭКС ФАРМАСЬЮТИКАЛС ИРЛАНДИЯ, ВЫСТУПАЮЩИЙ ПОД ТОРГОВЫМ НАИМЕНОВАНИЕМ ТЕВА ФАРМАСЬЮТИК | НОРТОН (ВОТЕРФОРД) ЛТД, ВЫСТУПАЮЩИЙ ПОД ТОРГОВЫМ НАИМЕНОВАНИЕМ АЙВЭКС ФАРМАСЬЮТИКАЛС ИРЛАНДИЯ, ВЫСТУПАЮЩИЙ ПОД ТОРГОВЫМ НАИМЕНОВАНИЕМ ТЕВА ФАРМАСЬЮТИК",,rx,Беклометазон,rx,Беклометазон,rx,,,Беклометазон,rx,,,Беклометазон,rx,24340,375,drug,Беклазон Эко,аэрозоль,100 мкг/доза,ингаляционно,"Препарат Беклазон Эко представляет собой дозированный ингаляционный аэрозоль с концентрацией 100 мкг/доза в баллоне на 200 доз. По тексту явно не указано действующее вещество, поэтому МНН не заполнен. Относится к рецептурным ингаляционным глюкокортикостероидам.",api_error,,беклометазон,found,1,"[""Беклазон Эко аэрозоль МНН действующее вещество""]",1,1,4428,1144,75,1219,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Беклометазон,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
АЦИКЛОВИР ВЕЛФАРМ ТАБЛ. 200МГ №20 ВЕЛФАРМ-М | ВЕЛФАРМ-М ООО | ВЕЛФАРМ-М ООО,Ацикловир,rx,Ацикловир,rx,,,,,Ацикловир,rx,,,Ацикловир,rx,24711,376,drug,Ацикловир Велфарм,таблетки,200 мг,перорально,"Препарат содержит МНН ацикловир, выпускается в форме таблеток по 200 мг. Относится к рецептурным противовирусным средствам для приема внутрь. Возрастная группа определена как взрослые в отсутствие детских указаний.",api_error,,Ацикловир,found,1,"[""АЦИКЛОВИР ВЕЛФАРМ таблетки 200 мг МНН""]",1,1,4132,726,80,806,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Ацикловир,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
АЦИКЛОВИР АВЕКСИМА ТАБЛ. 400МГ №30 | ИРБИТСКИЙ ХИМЗАВОД ОАО | ИРБИТСКИЙ ХИМЗАВОД ОАО,Ацикловир,rx,Ацикловир,rx,Ацикловир,rx,,,Азитромицин,rx,,,Ацикловир,rx,24725,376,drug,Авексима,таблетки,400 мг,перорально,"В тексте однозначно указаны действующее вещество ацикловир, форма «таблетки», дозировка 400 мг и количество в упаковке 30. Препарат относится к противовирусным средствам, принимается внутрь и отпускается по рецепту. Бренд — Авексима, возрастной сигнал отсутствует, поэтому выбран взрослый сегмент.",api_error,,Ацикловир,found,1,"[""АЦИКЛОВИР АВЕКСИМА МНН действующее вещество""]",1,1,3033,728,79,807,,deepseek-v4-pro,deepseek,mnn_tool_search_v1,Ацикловир,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
